HTTrack3.49-2+htsswf+htsjava launched on Wed, 21 Aug 2019 09:54:04 at https://coreui.io/demo/dark/ +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar
(winhttrack -qwC2%Ps2u1%s%uN0%I0p3DaK0H0%kf2A25000%f#f -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" -%l "zh_TW, en, *" https://coreui.io/demo/dark/ -O1 "C:\Users\user\Downloads\coreuidark\coreuidark" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

09:57:11	Error: 	"Unable to get server's address: unknown error" (-5) after 2 retries at link ./vendors/simple-line-icons/css/simple-line-icons.css (from https://coreui.io/demo/dark/login.html)
09:57:11	Error: 	"Unable to get server's address: unknown error" (-5) after 2 retries at link ./css/style.css (from https://coreui.io/demo/dark/login.html)
09:57:11	Error: 	"Unable to get server's address: unknown error" (-5) after 2 retries at link ./vendors/pace-progress/css/pace.min.css (from https://coreui.io/demo/dark/login.html)
09:57:11	Error: 	"Unable to get server's address: unknown error" (-5) after 2 retries at link ./vendors/jquery/js/jquery.min.js (from https://coreui.io/demo/dark/login.html)
09:57:11	Error: 	"Unable to get server's address: unknown error" (-5) after 2 retries at link ./vendors/popper.js/js/popper.min.js (from https://coreui.io/demo/dark/login.html)
09:57:11	Error: 	"Unable to get server's address: unknown error" (-5) after 2 retries at link ./vendors/bootstrap/js/bootstrap.min.js (from https://coreui.io/demo/dark/login.html)
09:57:11	Error: 	"Unable to get server's address: unknown error" (-5) after 2 retries at link ./vendors/pace-progress/js/pace.min.js (from https://coreui.io/demo/dark/login.html)
09:57:11	Error: 	"Unable to get server's address: unknown error" (-5) after 2 retries at link ./vendors/perfect-scrollbar/js/perfect-scrollbar.min.js (from https://coreui.io/demo/dark/login.html)
09:57:11	Error: 	"Unable to get server's address: unknown error" (-5) after 2 retries at link ./vendors/@coreui/coreui-pro/js/coreui.min.js (from https://coreui.io/demo/dark/login.html)

HTTrack Website Copier/3.49-2 mirror complete in 3 minutes 7 seconds : 640 links scanned, 554 files written (7112494 bytes overall) [3368069 bytes received at 18011 bytes/sec], 7746195 bytes transferred using HTTP compression in 591 files, ratio 30%, 120.8 requests per connection
(61 errors, 24 warnings, 0 messages)
